season,forecast_date,team,make_conf_finals,make_conf_finals_outcome,make_finals,make_finals_outcome,make_playoffs,make_playoffs_outcome,make_second_round,make_second_round_outcome,win_finals,win_finals_outcome
2022,2022-03-14,Penguins,0.24638,0,0.11836,0,0.99956,1,0.53058,0,0.0623,0
2022,2022-03-14,Kraken,0,0,0,0,0,0,0,0,0,0
2022,2022-03-14,Sharks,0.00148,0,0.00032,0,0.0164,0,0.00532,0,0.0001,0
2022,2022-03-14,Blues,0.17996,0,0.09246,0,0.98218,1,0.47486,1,0.03724,0
2022,2022-03-14,Lightning,0.28986,1,0.15002,1,0.99992,1,0.55928,1,0.08142,0
2022,2022-03-14,Maple Leafs,0.17778,0,0.07864,0,0.99916,1,0.40782,0,0.03764,0
2022,2022-03-14,Canucks,0.04266,0,0.01448,0,0.2532,0,0.10456,0,0.00464,0
2022,2022-03-14,Golden Knights,0.14462,0,0.0574,0,0.54306,0,0.29804,0,0.02214,0
2022,2022-03-14,Jets,0.01332,0,0.00538,0,0.12208,0,0.03122,0,0.00186,0
2022,2022-03-14,Capitals,0.1226,0,0.04906,0,0.9629,1,0.30296,0,0.0219,0
2022,2022-03-13,Ducks,0.00118,0,0.0003,0,0.01486,0,0.00414,0,8.0e-05,0
2022,2022-03-13,Coyotes,0,0,0,0,0,0,0,0,0,0
2022,2022-03-13,Bruins,0.19786,0,0.09138,0,0.9976,1,0.42176,0,0.04504,0
2022,2022-03-13,Sabres,0,0,0,0,0,0,0,0,0,0
2022,2022-03-13,Hurricanes,0.41994,0,0.23602,0,1,1,0.68276,1,0.13952,0
2022,2022-03-13,Blue Jackets,0.00092,0,0.00014,0,0.01932,0,0.00336,0,4.0e-05,0
2022,2022-03-13,Flames,0.41728,0,0.1901,0,0.99918,1,0.64826,1,0.08534,0
2022,2022-03-13,Blackhawks,0,0,0,0,2.0e-05,0,0,0,0,0
2022,2022-03-13,Avalanche,0.55288,1,0.38762,1,1,1,0.78728,1,0.22868,1
2022,2022-03-13,Stars,0.091,0,0.03702,0,0.70318,1,0.2226,0,0.01308,0
2022,2022-03-13,Red Wings,0,0,0,0,4.0e-05,0,0,0,0,0
2022,2022-03-13,Oilers,0.1332,1,0.04572,0,0.66706,1,0.32782,1,0.01572,0
2022,2022-03-13,Panthers,0.35206,0,0.19048,0,1,1,0.63524,1,0.10652,0
2022,2022-03-13,Kings,0.12066,0,0.0337,0,0.85368,1,0.3438,0,0.0094,0
2022,2022-03-13,Wild,0.15186,0,0.06984,0,0.93376,1,0.3869,0,0.02644,0
2022,2022-03-13,Canadiens,0,0,0,0,0,0,0,0,0,0
2022,2022-03-13,Devils,0,0,0,0,0,0,0,0,0,0
2022,2022-03-13,Predators,0.14558,0,0.0647,0,0.9075,1,0.35896,0,0.02338,0
2022,2022-03-13,Islanders,0.00288,0,0.00108,0,0.02142,0,0.00684,0,0.00052,0
2022,2022-03-13,Rangers,0.18872,1,0.08522,0,0.99948,1,0.4486,1,0.04072,0
2022,2022-03-13,Senators,0,0,0,0,0,0,0,0,0,0
2022,2022-03-13,Flyers,0,0,0,0,0,0,0,0,0,0
2022,2022-03-13,Penguins,0.24996,0,0.11842,0,0.9994,1,0.53332,0,0.06208,0
2022,2022-03-13,Kraken,0,0,0,0,0,0,0,0,0,0
2022,2022-03-13,Sharks,0.00142,0,0.00048,0,0.01498,0,0.005,0,0.00014,0
2022,2022-03-13,Blues,0.18368,0,0.09458,0,0.98288,1,0.47964,1,0.03714,0
2022,2022-03-13,Lightning,0.28704,1,0.14924,1,0.99992,1,0.55552,1,0.07984,0
2022,2022-03-13,Maple Leafs,0.17956,0,0.07892,0,0.9993,1,0.40998,0,0.0362,0
2022,2022-03-13,Canucks,0.04072,0,0.01258,0,0.25272,0,0.10492,0,0.00396,0
2022,2022-03-13,Golden Knights,0.14726,0,0.05792,0,0.54942,0,0.2992,0,0.02276,0
2022,2022-03-13,Jets,0.01328,0,0.00544,0,0.12076,0,0.03148,0,0.00164,0
2022,2022-03-13,Capitals,0.12106,0,0.0491,0,0.96352,1,0.30262,0,0.02176,0
2022,2022-03-12,Ducks,0.00178,0,0.00054,0,0.02332,0,0.00618,0,0.00012,0
2022,2022-03-12,Coyotes,0,0,0,0,0,0,0,0,0,0
2022,2022-03-12,Bruins,0.19208,0,0.08754,0,0.99852,1,0.4154,0,0.04464,0
2022,2022-03-12,Sabres,0,0,0,0,0,0,0,0,0,0
2022,2022-03-12,Hurricanes,0.44162,0,0.25328,0,1,1,0.6974,1,0.15102,0
2022,2022-03-12,Blue Jackets,0.0006,0,0.0002,0,0.0141,0,0.00282,0,6.0e-05,0
2022,2022-03-12,Flames,0.42336,0,0.19854,0,0.99928,1,0.65976,1,0.09118,0
2022,2022-03-12,Blackhawks,0,0,0,0,2.0e-05,0,0,0,0,0
2022,2022-03-12,Avalanche,0.53352,1,0.36242,1,1,1,0.7747,1,0.20278,1
2022,2022-03-12,Stars,0.08948,0,0.0357,0,0.69674,1,0.2181,0,0.01262,0
2022,2022-03-12,Red Wings,0,0,0,0,8.0e-05,0,0,0,0,0
2022,2022-03-12,Oilers,0.12498,1,0.04346,0,0.65046,1,0.3065,1,0.01398,0
2022,2022-03-12,Panthers,0.36092,0,0.19792,0,1,1,0.64192,1,0.1143,0
2022,2022-03-12,Kings,0.10398,0,0.03046,0,0.77936,1,0.29832,0,0.00896,0
2022,2022-03-12,Wild,0.16956,0,0.0836,0,0.9581,1,0.42796,0,0.03138,0
2022,2022-03-12,Canadiens,0,0,0,0,0,0,0,0,0,0
2022,2022-03-12,Devils,0,0,0,0,0,0,0,0,0,0
2022,2022-03-12,Predators,0.12582,0,0.05372,0,0.84172,1,0.30478,0,0.01948,0
2022,2022-03-12,Islanders,0.00214,0,0.0009,0,0.01696,0,0.00472,0,0.0003,0
2022,2022-03-12,Rangers,0.18684,1,0.08228,0,0.99972,1,0.4542,1,0.03952,0
2022,2022-03-12,Senators,0,0,0,0,0,0,0,0,0,0
2022,2022-03-12,Flyers,0,0,0,0,0,0,0,0,0,0
2022,2022-03-12,Penguins,0.22744,0,0.10236,0,0.999,1,0.51254,0,0.05252,0
2022,2022-03-12,Kraken,0,0,0,0,0,0,0,0,0,0
2022,2022-03-12,Sharks,0.00112,0,0.00026,0,0.01588,0,0.00428,0,0.00012,0
2022,2022-03-12,Blues,0.18884,0,0.09794,0,0.9837,1,0.48556,1,0.0393,0
2022,2022-03-12,Lightning,0.26762,1,0.1364,1,0.9999,1,0.5313,1,0.07612,0
2022,2022-03-12,Maple Leafs,0.19914,0,0.09216,0,0.9997,1,0.43988,0,0.0464,0
2022,2022-03-12,Canucks,0.04904,0,0.01596,0,0.32274,0,0.12858,0,0.00494,0
2022,2022-03-12,Golden Knights,0.17882,0,0.07344,0,0.6431,0,0.36222,0,0.0286,0
2022,2022-03-12,Jets,0.0097,0,0.00396,0,0.08558,0,0.02306,0,0.0013,0
2022,2022-03-12,Capitals,0.1216,0,0.04696,0,0.97202,1,0.29982,0,0.02036,0
2022,2022-03-11,Ducks,0.00248,0,0.00064,0,0.02626,0,0.00748,0,0.0002,0
2022,2022-03-11,Coyotes,0,0,0,0,0,0,0,0,0,0
2022,2022-03-11,Bruins,0.18816,0,0.0855,0,0.99734,1,0.40488,0,0.04168,0
2022,2022-03-11,Sabres,0,0,0,0,0,0,0,0,0,0
2022,2022-03-11,Hurricanes,0.43692,0,0.24406,0,1,1,0.69188,1,0.14662,0
2022,2022-03-11,Blue Jackets,0.00054,0,0.00014,0,0.01424,0,0.00222,0,4.0e-05,0
2022,2022-03-11,Flames,0.40848,0,0.18862,0,0.99884,1,0.64296,1,0.0846,0
2022,2022-03-11,Blackhawks,0,0,0,0,0,0,0,0,0,0
2022,2022-03-11,Avalanche,0.5357,1,0.3687,1,0.99998,1,0.77568,1,0.20642,1
2022,2022-03-11,Stars,0.1061,0,0.0441,0,0.77584,1,0.26036,0,0.01588,0
2022,2022-03-11,Red Wings,0,0,0,0,0.00014,0,2.0e-05,0,0,0
2022,2022-03-11,Oilers,0.09826,1,0.03354,0,0.53028,1,0.24018,1,0.01108,0
2022,2022-03-11,Panthers,0.3524,0,0.19488,0,1,1,0.63422,1,0.11364,0
2022,2022-03-11,Kings,0.12258,0,0.03718,0,0.84484,1,0.34218,0,0.01112,0
2022,2022-03-11,Wild,0.17132,0,0.08418,0,0.9546,1,0.43018,0,0.03216,0
2022,2022-03-11,Canadiens,0,0,0,0,0,0,0,0,0,0
2022,2022-03-11,Devils,0,0,0,0,0,0,0,0,0,0
2022,2022-03-11,Predators,0.14354,0,0.06426,0,0.89196,1,0.34858,0,0.02364,0
2022,2022-03-11,Islanders,0.00188,0,0.00066,0,0.01696,0,0.00494,0,0.00026,0
2022,2022-03-11,Rangers,0.1743,1,0.07094,0,0.999,1,0.43182,1,0.0333,0
2022,2022-03-11,Senators,0,0,0,0,6.0e-05,0,0,0,0,0
2022,2022-03-11,Flyers,0,0,0,0,0,0,0,0,0,0
2022,2022-03-11,Penguins,0.23624,0,0.10766,0,0.99916,1,0.52534,0,0.0554,0
2022,2022-03-11,Kraken,0,0,0,0,0,0,0,0,0,0
2022,2022-03-11,Sharks,0.0009,0,0.00022,0,0.00826,0,0.00276,0,6.0e-05,0
2022,2022-03-11,Blues,0.17292,0,0.08636,0,0.96638,1,0.43988,1,0.03318,0
2022,2022-03-11,Lightning,0.29144,1,0.157,1,0.99996,1,0.55954,1,0.0892,0
2022,2022-03-11,Maple Leafs,0.19632,0,0.09134,0,0.99986,1,0.4362,0,0.0464,0
2022,2022-03-11,Canucks,0.05016,0,0.01562,0,0.30366,0,0.12708,0,0.00472,0
2022,2022-03-11,Golden Knights,0.17954,0,0.07354,0,0.63238,0,0.36492,0,0.02934,0
2022,2022-03-11,Jets,0.00802,0,0.00304,0,0.06672,0,0.01776,0,0.00088,0
2022,2022-03-11,Capitals,0.1218,0,0.04782,0,0.97328,1,0.30894,0,0.02018,0
2022,2022-03-10,Ducks,0.00198,0,0.0007,0,0.02176,0,0.00594,0,0.00012,0
2022,2022-03-10,Coyotes,0,0,0,0,0,0,0,0,0,0
2022,2022-03-10,Bruins,0.19084,0,0.08792,0,0.99834,1,0.41058,0,0.04262,0
2022,2022-03-10,Sabres,0,0,0,0,0,0,0,0,0,0
2022,2022-03-10,Hurricanes,0.44254,0,0.24764,0,1,1,0.69378,1,0.14758,0
2022,2022-03-10,Blue Jackets,0.0009,0,0.00024,0,0.01544,0,0.0027,0,0.00014,0
2022,2022-03-10,Flames,0.40192,0,0.18648,0,0.99824,1,0.64338,1,0.08522,0
2022,2022-03-10,Blackhawks,0,0,0,0,0,0,0,0,0,0
2022,2022-03-10,Avalanche,0.53228,1,0.36344,1,1,1,0.7741,1,0.20876,1
2022,2022-03-10,Stars,0.1049,0,0.04456,0,0.75592,1,0.25556,0,0.01622,0
2022,2022-03-10,Red Wings,0,0,0,0,0.00024,0,2.0e-05,0,0,0
2022,2022-03-10,Oilers,0.08954,1,0.03112,0,0.49734,1,0.21776,1,0.00998,0
2022,2022-03-10,Panthers,0.35416,0,0.19656,0,1,1,0.63766,1,0.11258,0
2022,2022-03-10,Kings,0.11674,0,0.03518,0,0.829,1,0.32552,0,0.00982,0
2022,2022-03-10,Wild,0.1766,0,0.08814,0,0.94884,1,0.43412,0,0.03434,0
2022,2022-03-10,Canadiens,0,0,0,0,0,0,0,0,0,0
2022,2022-03-10,Devils,0,0,0,0,0,0,0,0,0,0
2022,2022-03-10,Predators,0.13862,0,0.06262,0,0.87662,1,0.33864,0,0.02284,0
2022,2022-03-10,Islanders,0.00226,0,0.00088,0,0.01804,0,0.00486,0,0.00038,0
2022,2022-03-10,Rangers,0.1812,1,0.07472,0,0.99938,1,0.45242,1,0.03482,0
2022,2022-03-10,Senators,0,0,0,0,0.00012,0,2.0e-05,0,0,0
2022,2022-03-10,Flyers,0,0,0,0,0,0,0,0,0,0
2022,2022-03-10,Penguins,0.22144,0,0.09886,0,0.9988,1,0.51032,0,0.04864,0
2022,2022-03-10,Kraken,0,0,0,0,0,0,0,0,0,0
2022,2022-03-10,Sharks,0.00076,0,0.00016,0,0.00692,0,0.0022,0,2.0e-05,0
2022,2022-03-10,Blues,0.1695,0,0.08174,0,0.96166,1,0.4375,1,0.03212,0
2022,2022-03-10,Lightning,0.29102,1,0.15668,1,0.9999,1,0.55808,1,0.0885,0
2022,2022-03-10,Maple Leafs,0.19644,0,0.09048,0,0.99982,1,0.43384,0,0.04438,0
2022,2022-03-10,Canucks,0.05204,0,0.01802,0,0.31088,0,0.1286,0,0.00618,0
2022,2022-03-10,Golden Knights,0.20438,0,0.08356,0,0.69204,0,0.40976,0,0.03386,0
2022,2022-03-10,Jets,0.01074,0,0.00428,0,0.10078,0,0.02692,0,0.00136,0
2022,2022-03-10,Capitals,0.1192,0,0.04602,0,0.96992,1,0.29572,0,0.01952,0
2022,2022-03-09,Ducks,0.00258,0,0.0007,0,0.03622,0,0.0086,0,0.00012,0
2022,2022-03-09,Coyotes,0,0,0,0,0,0,0,0,0,0
2022,2022-03-09,Bruins,0.18076,0,0.08182,0,0.99626,1,0.39286,0,0.04,0
2022,2022-03-09,Sabres,0,0,0,0,0,0,0,0,0,0
2022,2022-03-09,Hurricanes,0.4218,0,0.2283,0,1,1,0.67506,1,0.13214,0
2022,2022-03-09,Blue Jackets,0.00146,0,0.00046,0,0.02646,0,0.0051,0,0.00018,0
2022,2022-03-09,Flames,0.3784,0,0.1669,0,0.99712,1,0.62594,1,0.07372,0
2022,2022-03-09,Blackhawks,0,0,0,0,0,0,0,0,0,0
2022,2022-03-09,Avalanche,0.55356,1,0.3884,1,1,1,0.78494,1,0.22592,1
2022,2022-03-09,Stars,0.10544,0,0.04396,0,0.75388,1,0.26938,0,0.0154,0
2022,2022-03-09,Red Wings,2.0e-05,0,0,0,0.00038,0,4.0e-05,0,0,0
2022,2022-03-09,Oilers,0.08426,1,0.02938,0,0.488,1,0.19928,1,0.00902,0
2022,2022-03-09,Panthers,0.3376,0,0.18756,0,1,1,0.62164,1,0.10726,0
2022,2022-03-09,Kings,0.1246,0,0.03826,0,0.84886,1,0.32772,0,0.01174,0
2022,2022-03-09,Wild,0.16798,0,0.0822,0,0.93352,1,0.43276,0,0.03188,0
2022,2022-03-09,Canadiens,0,0,0,0,0,0,0,0,0,0
2022,2022-03-09,Devils,0,0,0,0,4.0e-05,0,0,0,0,0
2022,2022-03-09,Predators,0.12828,0,0.0573,0,0.83774,1,0.32588,0,0.02124,0
2022,2022-03-09,Islanders,0.00122,0,0.00054,0,0.0135,0,0.00374,0,0.00024,0
2022,2022-03-09,Rangers,0.20264,1,0.08548,0,0.99958,1,0.4746,1,0.04092,0
2022,2022-03-09,Senators,0,0,0,0,6.0e-05,0,2.0e-05,0,0,0
2022,2022-03-09,Flyers,0,0,0,0,0,0,0,0,0,0
2022,2022-03-09,Penguins,0.21972,0,0.09606,0,0.99858,1,0.4989,0,0.0471,0
2022,2022-03-09,Kraken,0,0,0,0,0,0,0,0,0,0
2022,2022-03-09,Sharks,0.00034,0,0.00012,0,0.00338,0,0.0008,0,4.0e-05,0
2022,2022-03-09,Blues,0.15096,0,0.0715,0,0.939,1,0.41118,1,0.0273,0
2022,2022-03-09,Lightning,0.31188,1,0.17484,1,0.99998,1,0.58122,1,0.09746,0
2022,2022-03-09,Maple Leafs,0.20518,0,0.1004,0,0.99994,1,0.45186,0,0.05094,0
2022,2022-03-09,Canucks,0.0475,0,0.01468,0,0.2992,0,0.11588,0,0.00484,0
2022,2022-03-09,Golden Knights,0.24646,0,0.10278,0,0.78504,0,0.47488,0,0.042,0
2022,2022-03-09,Jets,0.00964,0,0.00382,0,0.07804,0,0.02276,0,0.0012,0
2022,2022-03-09,Capitals,0.11772,0,0.04454,0,0.96522,1,0.29496,0,0.01934,0
2022,2022-03-08,Ducks,0.0032,0,0.00076,0,0.04022,0,0.01028,0,0.00028,0
2022,2022-03-08,Coyotes,0,0,0,0,0,0,0,0,0,0
2022,2022-03-08,Bruins,0.18154,0,0.08308,0,0.9963,1,0.39324,0,0.04082,0
2022,2022-03-08,Sabres,0,0,0,0,0,0,0,0,0,0
2022,2022-03-08,Hurricanes,0.41776,0,0.23062,0,1,1,0.67208,1,0.13456,0
2022,2022-03-08,Blue Jackets,0.0013,0,0.00048,0,0.02686,0,0.00528,0,0.0002,0
2022,2022-03-08,Flames,0.37546,0,0.16546,0,0.997,1,0.62864,1,0.07282,0
2022,2022-03-08,Blackhawks,0,0,0,0,4.0e-05,0,0,0,0,0
2022,2022-03-08,Avalanche,0.55106,1,0.38304,1,1,1,0.78574,1,0.221,1
2022,2022-03-08,Stars,0.10606,0,0.04494,0,0.77116,1,0.2722,0,0.01602,0
2022,2022-03-08,Red Wings,4.0e-05,0,0,0,0.00038,0,0.00012,0,0,0
2022,2022-03-08,Oilers,0.0739,1,0.02568,0,0.43298,1,0.17538,1,0.00796,0
2022,2022-03-08,Panthers,0.33132,0,0.1807,0,1,1,0.6136,1,0.10108,0
2022,2022-03-08,Kings,0.12902,0,0.03966,0,0.86314,1,0.3358,0,0.01276,0
2022,2022-03-08,Wild,0.16988,0,0.08244,0,0.94086,1,0.43516,0,0.0334,0
2022,2022-03-08,Canadiens,0,0,0,0,0,0,0,0,0,0
2022,2022-03-08,Devils,0,0,0,0,2.0e-05,0,0,0,0,0
2022,2022-03-08,Predators,0.12996,0,0.05752,0,0.84892,1,0.32816,0,0.02072,0
2022,2022-03-08,Islanders,0.00154,0,0.00068,0,0.01284,0,0.00366,0,0.00028,0
2022,2022-03-08,Rangers,0.20014,1,0.08438,0,0.9995,1,0.47442,1,0.04072,0
2022,2022-03-08,Senators,0,0,0,0,4.0e-05,0,0,0,0,0
2022,2022-03-08,Flyers,0,0,0,0,0,0,0,0,0,0
2022,2022-03-08,Penguins,0.22164,0,0.0985,0,0.99834,1,0.4969,0,0.0479,0
2022,2022-03-08,Kraken,0,0,0,0,0,0,0,0,0,0
2022,2022-03-08,Sharks,0.00046,0,0.0001,0,0.00482,0,0.00146,0,6.0e-05,0
2022,2022-03-08,Blues,0.1544,0,0.07368,0,0.94542,1,0.4153,1,0.02848,0
2022,2022-03-08,Lightning,0.3132,1,0.17078,1,0.99992,1,0.5837,1,0.09788,0
2022,2022-03-08,Maple Leafs,0.2101,0,0.10284,0,0.99986,1,0.45374,0,0.05278,0
2022,2022-03-08,Canucks,0.0429,0,0.01412,0,0.27146,0,0.10456,0,0.00458,0
2022,2022-03-08,Golden Knights,0.25404,0,0.10842,0,0.80236,0,0.48486,0,0.04366,0
2022,2022-03-08,Jets,0.00966,0,0.00418,0,0.08162,0,0.02246,0,0.00136,0
2022,2022-03-08,Capitals,0.12142,0,0.04794,0,0.96594,1,0.30326,0,0.02068,0
2022,2022-03-07,Ducks,0.00466,0,0.00112,0,0.0682,0,0.0161,0,0.00018,0
2022,2022-03-07,Coyotes,0,0,0,0,0,0,0,0,0,0
2022,2022-03-07,Bruins,0.17668,0,0.07874,0,0.99694,1,0.38748,0,0.0363,0
2022,2022-03-07,Sabres,0,0,0,0,0,0,0,0,0,0
2022,2022-03-07,Hurricanes,0.41442,0,0.2246,0,1,1,0.672,1,0.12688,0
2022,2022-03-07,Blue Jackets,0.0021,0,0.0005,0,0.03864,0,0.00664,0,0.00012,0
2022,2022-03-07,Flames,0.38414,0,0.16924,0,0.99846,1,0.64278,1,0.07678,0
2022,2022-03-07,Blackhawks,0,0,0,0,4.0e-05,0,0,0,0,0
2022,2022-03-07,Avalanche,0.57088,1,0.40002,1,1,1,0.8025,1,0.23756,1
2022,2022-03-07,Stars,0.11072,0,0.04582,0,0.81756,1,0.29446,0,0.01586,0
2022,2022-03-07,Red Wings,4.0e-05,0,2.0e-05,0,0.00156,0,0.00022,0,0,0
2022,2022-03-07,Oilers,0.06394,1,0.02154,0,0.41496,1,0.1577,1,0.00714,0
2022,2022-03-07,Panthers,0.3069,0,0.16566,0,1,1,0.59418,1,0.09028,0
2022,2022-03-07,Kings,0.12038,0,0.03584,0,0.85386,1,0.31722,0,0.01008,0
2022,2022-03-07,Wild,0.14752,0,0.06752,0,0.9042,1,0.3798,0,0.02494,0
2022,2022-03-07,Canadiens,0,0,0,0,0,0,0,0,0,0
2022,2022-03-07,Devils,0,0,0,0,4.0e-05,0,0,0,0,0
2022,2022-03-07,Predators,0.10932,0,0.04638,0,0.79568,1,0.2866,0,0.0172,0
2022,2022-03-07,Islanders,0.00194,0,0.00078,0,0.01952,0,0.00468,0,0.00038,0
2022,2022-03-07,Rangers,0.20812,1,0.08864,0,0.99978,1,0.48512,1,0.04272,0
2022,2022-03-07,Senators,0,0,0,0,4.0e-05,0,0,0,0,0
2022,2022-03-07,Flyers,0,0,0,0,2.0e-05,0,0,0,0,0
2022,2022-03-07,Penguins,0.2302,0,0.10052,0,0.99914,1,0.50868,0,0.0482,0
2022,2022-03-07,Kraken,0,0,0,0,0,0,0,0,0,0
2022,2022-03-07,Sharks,0.0002,0,6.0e-05,0,0.00396,0,0.0009,0,0,0
2022,2022-03-07,Blues,0.16892,0,0.08308,0,0.9699,1,0.4639,1,0.03214,0
2022,2022-03-07,Lightning,0.34894,1,0.19984,1,0.99998,1,0.6231,1,0.11488,0
2022,2022-03-07,Maple Leafs,0.20234,0,0.0982,0,0.99976,1,0.44408,0,0.04814,0
2022,2022-03-07,Canucks,0.038,0,0.01228,0,0.2579,0,0.09382,0,0.00372,0
2022,2022-03-07,Golden Knights,0.2757,0,0.11486,0,0.86324,0,0.53006,0,0.04842,0
2022,2022-03-07,Jets,0.00562,0,0.00224,0,0.05204,0,0.01416,0,0.0007,0
2022,2022-03-07,Capitals,0.10832,0,0.0425,0,0.94458,1,0.27382,0,0.01738,0
2022,2022-03-06,Ducks,0.00516,0,0.00112,0,0.06898,0,0.01698,0,0.00028,0
2022,2022-03-06,Coyotes,0,0,0,0,0,0,0,0,0,0
2022,2022-03-06,Bruins,0.19528,0,0.09202,0,0.99564,1,0.41762,0,0.04576,0
2022,2022-03-06,Sabres,0,0,0,0,0,0,0,0,0,0
2022,2022-03-06,Hurricanes,0.40912,0,0.22148,0,1,1,0.66864,1,0.12702,0
2022,2022-03-06,Blue Jackets,0.00326,0,0.00098,0,0.05512,0,0.01142,0,0.00032,0
2022,2022-03-06,Flames,0.37192,0,0.16098,0,0.99684,1,0.6304,1,0.07036,0
2022,2022-03-06,Blackhawks,0,0,0,0,4.0e-05,0,0,0,0,0
2022,2022-03-06,Avalanche,0.56462,1,0.3917,1,1,1,0.7962,1,0.2307,1
2022,2022-03-06,Stars,0.11248,0,0.04798,0,0.81604,1,0.29602,0,0.01728,0
2022,2022-03-06,Red Wings,0,0,0,0,0.00138,0,0.00018,0,0,0
2022,2022-03-06,Oilers,0.08218,1,0.02796,0,0.49928,1,0.19446,1,0.00898,0
2022,2022-03-06,Panthers,0.29328,0,0.1579,0,0.99998,1,0.57658,1,0.08508,0
2022,2022-03-06,Kings,0.10698,0,0.03284,0,0.7805,1,0.28484,0,0.01024,0
2022,2022-03-06,Wild,0.14588,0,0.06744,0,0.90134,1,0.38298,0,0.02506,0
2022,2022-03-06,Canadiens,0,0,0,0,0,0,0,0,0,0
2022,2022-03-06,Devils,0,0,0,0,0,0,0,0,0,0
2022,2022-03-06,Predators,0.11306,0,0.04922,0,0.79434,1,0.29028,0,0.01716,0
2022,2022-03-06,Islanders,0.00306,0,0.00112,0,0.02784,0,0.00784,0,0.00044,0
2022,2022-03-06,Rangers,0.21308,1,0.09448,0,0.99962,1,0.48752,1,0.04646,0
2022,2022-03-06,Senators,0,0,0,0,8.0e-05,0,0,0,0,0
2022,2022-03-06,Flyers,0,0,0,0,0,0,0,0,0,0
2022,2022-03-06,Penguins,0.23082,0,0.1015,0,0.99856,1,0.50626,0,0.05036,0
2022,2022-03-06,Kraken,0,0,0,0,0,0,0,0,0,0
2022,2022-03-06,Sharks,0.0004,0,0.0001,0,0.0042,0,0.00112,0,2.0e-05,0
2022,2022-03-06,Blues,0.17442,0,0.08744,0,0.97018,1,0.46692,1,0.03516,0
2022,2022-03-06,Lightning,0.3528,1,0.19986,1,0.99998,1,0.62472,1,0.11498,0
2022,2022-03-06,Maple Leafs,0.19084,0,0.08876,0,0.99876,1,0.42718,0,0.0435,0
2022,2022-03-06,Canucks,0.03824,0,0.01268,0,0.25644,0,0.09394,0,0.00406,0
2022,2022-03-06,Golden Knights,0.27936,0,0.11836,0,0.86026,0,0.53328,0,0.04868,0
2022,2022-03-06,Jets,0.0053,0,0.00218,0,0.05156,0,0.01258,0,0.0007,0
2022,2022-03-06,Capitals,0.10846,0,0.0419,0,0.92304,1,0.27204,0,0.0174,0
2022,2022-03-05,Ducks,0.00528,0,0.00152,0,0.06586,0,0.01676,0,0.0003,0
2022,2022-03-05,Coyotes,0,0,0,0,0,0,0,0,0,0
2022,2022-03-05,Bruins,0.19778,0,0.09248,0,0.99536,1,0.41898,0,0.04516,0
2022,2022-03-05,Sabres,0,0,0,0,2.0e-05,0,0,0,0,0
2022,2022-03-05,Hurricanes,0.41052,0,0.22364,0,1,1,0.6694,1,0.12906,0
2022,2022-03-05,Blue Jackets,0.00288,0,0.00086,0,0.05448,0,0.0106,0,0.00028,0
2022,2022-03-05,Flames,0.3749,0,0.16494,0,0.99734,1,0.63426,1,0.07166,0
2022,2022-03-05,Blackhawks,0,0,0,0,8.0e-05,0,0,0,0,0
2022,2022-03-05,Avalanche,0.55812,1,0.38752,1,1,1,0.79838,1,0.22962,1
2022,2022-03-05,Stars,0.09228,0,0.0364,0,0.73794,1,0.23922,0,0.01248,0
2022,2022-03-05,Red Wings,8.0e-05,0,0,0,0.00172,0,0.00028,0,0,0
2022,2022-03-05,Oilers,0.08928,1,0.02922,0,0.5271,1,0.21372,1,0.00954,0
2022,2022-03-05,Panthers,0.29928,0,0.15838,0,0.99994,1,0.57852,1,0.08644,0
2022,2022-03-05,Kings,0.09538,0,0.02742,0,0.72956,1,0.25808,0,0.00788,0
2022,2022-03-05,Wild,0.16484,0,0.0822,0,0.94302,1,0.42776,0,0.03228,0
2022,2022-03-05,Canadiens,0,0,0,0,0,0,0,0,0,0
2022,2022-03-05,Devils,0,0,0,0,0,0,0,0,0,0
2022,2022-03-05,Predators,0.11302,0,0.0483,0,0.80162,1,0.28846,0,0.01732,0
2022,2022-03-05,Islanders,0.00378,0,0.0014,0,0.02904,0,0.00846,0,0.00066,0
2022,2022-03-05,Rangers,0.19942,1,0.08676,0,0.99918,1,0.46946,1,0.04012,0
2022,2022-03-05,Senators,0,0,0,0,6.0e-05,0,0,0,0,0
2022,2022-03-05,Flyers,2.0e-05,0,0,0,2.0e-05,0,2.0e-05,0,0,0
2022,2022-03-05,Penguins,0.23786,0,0.11,0,0.99846,1,0.5155,0,0.0555,0
2022,2022-03-05,Kraken,0,0,0,0,0,0,0,0,0,0
2022,2022-03-05,Sharks,0.00054,0,0.00024,0,0.00668,0,0.0017,0,8.0e-05,0
2022,2022-03-05,Blues,0.18,0,0.09274,0,0.9739,1,0.47316,1,0.0367,0
2022,2022-03-05,Lightning,0.33826,1,0.19042,1,0.99998,1,0.60936,1,0.10726,0
2022,2022-03-05,Maple Leafs,0.19824,0,0.09272,0,0.99924,1,0.43864,0,0.0455,0
2022,2022-03-05,Canucks,0.04224,0,0.01364,0,0.2797,0,0.10248,0,0.00454,0
2022,2022-03-05,Golden Knights,0.27402,0,0.11196,0,0.83782,0,0.51986,0,0.04738,0
2022,2022-03-05,Jets,0.0101,0,0.0039,0,0.09938,0,0.02616,0,0.00128,0
2022,2022-03-05,Capitals,0.11188,0,0.04334,0,0.9225,1,0.28078,0,0.01896,0
