season,team1,team2,period,secs,prob1,prob1_outcome,prob2,prob2_outcome
2022,Indiana,Saint Mary's (CA),1,682,0.48,0,0.52,1
2022,Indiana,Saint Mary's (CA),1,674,0.517,0,0.483,1
2022,Indiana,Saint Mary's (CA),1,671,0.518,0,0.482,1
2022,Indiana,Saint Mary's (CA),1,654,0.542,0,0.45799999999999996,1
2022,Indiana,Saint Mary's (CA),1,641,0.542,0,0.45799999999999996,1
2022,Indiana,Saint Mary's (CA),1,621,0.522,0,0.478,1
2022,Indiana,Saint Mary's (CA),1,590,0.544,0,0.45599999999999996,1
2022,Indiana,Saint Mary's (CA),1,577,0.522,0,0.478,1
2022,Indiana,Saint Mary's (CA),1,556,0.453,0,0.5469999999999999,1
2022,Indiana,Saint Mary's (CA),1,527,0.486,0,0.514,1
2022,Indiana,Saint Mary's (CA),1,522,0.485,0,0.515,1
2022,Indiana,Saint Mary's (CA),1,521,0.485,0,0.515,1
2022,Indiana,Saint Mary's (CA),1,515,0.526,0,0.474,1
2022,Indiana,Saint Mary's (CA),1,502,0.525,0,0.475,1
2022,Indiana,Saint Mary's (CA),1,495,0.487,0,0.513,1
2022,Indiana,Saint Mary's (CA),1,483,0.461,0,0.5389999999999999,1
2022,Indiana,Saint Mary's (CA),1,480,0.461,0,0.5389999999999999,1
2022,Indiana,Saint Mary's (CA),1,471,0.423,0,0.577,1
2022,Indiana,Saint Mary's (CA),1,458,0.398,0,0.602,1
2022,Indiana,Saint Mary's (CA),1,436,0.331,0,0.669,1
2022,Indiana,Saint Mary's (CA),1,410,0.309,0,0.6910000000000001,1
2022,Indiana,Saint Mary's (CA),1,401,0.275,0,0.725,1
2022,Indiana,Saint Mary's (CA),1,381,0.306,0,0.694,1
2022,Indiana,Saint Mary's (CA),1,364,0.275,0,0.725,1
2022,Indiana,Saint Mary's (CA),1,350,0.337,0,0.663,1
2022,Indiana,Saint Mary's (CA),1,319,0.337,0,0.663,1
2022,Indiana,Saint Mary's (CA),1,315,0.336,0,0.6639999999999999,1
2022,Indiana,Saint Mary's (CA),1,313,0.361,0,0.639,1
2022,Indiana,Saint Mary's (CA),1,301,0.373,0,0.627,1
2022,Indiana,Saint Mary's (CA),1,300,0.335,0,0.665,1
2022,Indiana,Saint Mary's (CA),1,288,0.361,0,0.639,1
2022,Indiana,Saint Mary's (CA),1,271,0.299,0,0.7010000000000001,1
2022,Indiana,Saint Mary's (CA),1,247,0.275,0,0.725,1
2022,Indiana,Saint Mary's (CA),1,241,0.219,0,0.781,1
2022,Indiana,Saint Mary's (CA),1,218,0.217,0,0.783,1
2022,Indiana,Saint Mary's (CA),1,204,0.247,0,0.753,1
2022,Indiana,Saint Mary's (CA),1,192,0.216,0,0.784,1
2022,Indiana,Saint Mary's (CA),1,184,0.196,0,0.804,1
2022,Indiana,Saint Mary's (CA),1,168,0.194,0,0.806,1
2022,Indiana,Saint Mary's (CA),1,159,0.214,0,0.786,1
2022,Indiana,Saint Mary's (CA),1,155,0.222,0,0.778,1
2022,Indiana,Saint Mary's (CA),1,142,0.193,0,0.8069999999999999,1
2022,Indiana,Saint Mary's (CA),1,113,0.167,0,0.833,1
2022,Indiana,Saint Mary's (CA),1,86,0.149,0,0.851,1
2022,Indiana,Saint Mary's (CA),1,80,0.128,0,0.872,1
2022,Indiana,Saint Mary's (CA),1,71,0.114,0,0.886,1
2022,Indiana,Saint Mary's (CA),1,59,0.113,0,0.887,1
2022,Indiana,Saint Mary's (CA),1,55,0.11,0,0.89,1
2022,Indiana,Saint Mary's (CA),1,39,0.096,0,0.904,1
2022,Indiana,Saint Mary's (CA),1,9,0.108,0,0.892,1
2022,Indiana,Saint Mary's (CA),1,6,0.108,0,0.892,1
2022,Indiana,Saint Mary's (CA),1,2,0.094,0,0.906,1
2022,Indiana,Saint Mary's (CA),1,0,0.101,0,0.899,1
2022,Indiana,Saint Mary's (CA),2,1200,0.108,0,0.892,1
2022,Indiana,Saint Mary's (CA),2,1187,0.093,0,0.907,1
2022,Indiana,Saint Mary's (CA),2,1164,0.068,0,0.9319999999999999,1
2022,Indiana,Saint Mary's (CA),2,1138,0.068,0,0.9319999999999999,1
2022,Indiana,Saint Mary's (CA),2,1119,0.056,0,0.944,1
2022,Indiana,Saint Mary's (CA),2,1103,0.055,0,0.945,1
2022,Indiana,Saint Mary's (CA),2,1101,0.048,0,0.952,1
2022,Indiana,Saint Mary's (CA),2,1082,0.054,0,0.946,1
2022,Indiana,Saint Mary's (CA),2,1068,0.046,0,0.954,1
2022,Indiana,Saint Mary's (CA),2,1044,0.044,0,0.956,1
2022,Indiana,Saint Mary's (CA),2,1033,0.05,0,0.95,1
2022,Indiana,Saint Mary's (CA),2,1028,0.043,0,0.957,1
2022,Indiana,Saint Mary's (CA),2,1014,0.03,0,0.97,1
2022,Indiana,Saint Mary's (CA),2,994,0.034,0,0.966,1
2022,Indiana,Saint Mary's (CA),2,972,0.039,0,0.961,1
2022,Indiana,Saint Mary's (CA),2,959,0.032,0,0.968,1
2022,Indiana,Saint Mary's (CA),2,941,0.026,0,0.974,1
2022,Indiana,Saint Mary's (CA),2,923,0.026,0,0.974,1
2022,Indiana,Saint Mary's (CA),2,922,0.026,0,0.974,1
2022,Indiana,Saint Mary's (CA),2,917,0.022,0,0.978,1
2022,Indiana,Saint Mary's (CA),2,896,0.018,0,0.982,1
2022,Indiana,Saint Mary's (CA),2,882,0.014,0,0.986,1
2022,Indiana,Saint Mary's (CA),2,869,0.01,0,0.99,1
2022,Indiana,Saint Mary's (CA),2,842,0.011,0,0.989,1
2022,Indiana,Saint Mary's (CA),2,822,0.011,0,0.989,1
2022,Indiana,Saint Mary's (CA),2,820,0.011,0,0.989,1
2022,Indiana,Saint Mary's (CA),2,810,0.009,0,0.991,1
2022,Indiana,Saint Mary's (CA),2,798,0.007,0,0.993,1
2022,Indiana,Saint Mary's (CA),2,787,0.007,0,0.993,1
2022,Indiana,Saint Mary's (CA),2,770,0.005,0,0.995,1
2022,Indiana,Saint Mary's (CA),2,762,0.004,0,0.996,1
2022,Indiana,Saint Mary's (CA),2,748,0.004,0,0.996,1
2022,Indiana,Saint Mary's (CA),2,732,0.003,0,0.997,1
2022,Indiana,Saint Mary's (CA),2,716,0.003,0,0.997,1
2022,Indiana,Saint Mary's (CA),2,700,0.002,0,0.998,1
2022,Indiana,Saint Mary's (CA),2,682,0.003,0,0.997,1
2022,Indiana,Saint Mary's (CA),2,674,0.002,0,0.998,1
2022,Indiana,Saint Mary's (CA),2,650,0.001,0,0.999,1
2022,Indiana,Saint Mary's (CA),2,630,0.001,0,0.999,1
2022,Indiana,Saint Mary's (CA),2,629,0.001,0,0.999,1
2022,Indiana,Saint Mary's (CA),2,616,0.001,0,0.999,1
2022,Indiana,Saint Mary's (CA),2,589,0.001,0,0.999,1
2022,Indiana,Saint Mary's (CA),2,581,0.0,0,1.0,1
2022,Indiana,Saint Mary's (CA),2,572,0.0,0,1.0,1
2022,Indiana,Saint Mary's (CA),2,554,0.001,0,0.999,1
2022,Indiana,Saint Mary's (CA),2,541,0.001,0,0.999,1
2022,Indiana,Saint Mary's (CA),2,521,0.001,0,0.999,1
2022,Indiana,Saint Mary's (CA),2,512,0.001,0,0.999,1
2022,Indiana,Saint Mary's (CA),2,493,0.001,0,0.999,1
2022,Indiana,Saint Mary's (CA),2,485,0.001,0,0.999,1
2022,Indiana,Saint Mary's (CA),2,470,0.0,0,1.0,1
2022,Indiana,Saint Mary's (CA),2,457,0.0,0,1.0,1
2022,Indiana,Saint Mary's (CA),2,448,0.0,0,1.0,1
2022,Indiana,Saint Mary's (CA),2,437,0.0,0,1.0,1
2022,Indiana,Saint Mary's (CA),2,418,0.0,0,1.0,1
2022,Indiana,Saint Mary's (CA),2,393,0.0,0,1.0,1
2022,Indiana,Saint Mary's (CA),2,388,0.0,0,1.0,1
2022,Indiana,Saint Mary's (CA),2,380,0.0,0,1.0,1
2022,Indiana,Saint Mary's (CA),2,359,0.0,0,1.0,1
2022,Indiana,Saint Mary's (CA),2,342,0.0,0,1.0,1
2022,Indiana,Saint Mary's (CA),2,324,0.0,0,1.0,1
2022,Indiana,Saint Mary's (CA),2,302,0.0,0,1.0,1
2022,Indiana,Saint Mary's (CA),2,294,0.0,0,1.0,1
2022,Indiana,Saint Mary's (CA),2,286,0.0,0,1.0,1
2022,Indiana,Saint Mary's (CA),2,274,0.0,0,1.0,1
2022,Indiana,Saint Mary's (CA),2,251,0.0,0,1.0,1
2022,Indiana,Saint Mary's (CA),2,239,0.0,0,1.0,1
2022,Indiana,Saint Mary's (CA),2,224,0.0,0,1.0,1
2022,Indiana,Saint Mary's (CA),2,192,0.0,0,1.0,1
2022,Indiana,Saint Mary's (CA),2,183,0.0,0,1.0,1
2022,Indiana,Saint Mary's (CA),2,164,0.0,0,1.0,1
2022,Indiana,Saint Mary's (CA),2,153,0.0,0,1.0,1
2022,Indiana,Saint Mary's (CA),2,139,0.0,0,1.0,1
2022,Indiana,Saint Mary's (CA),2,123,0.0,0,1.0,1
2022,Indiana,Saint Mary's (CA),2,115,0.0,0,1.0,1
2022,Indiana,Saint Mary's (CA),2,94,0.0,0,1.0,1
2022,Indiana,Saint Mary's (CA),2,85,0.0,0,1.0,1
2022,Indiana,Saint Mary's (CA),2,63,0.0,0,1.0,1
2022,Indiana,Saint Mary's (CA),2,51,0.0,0,1.0,1
2022,Indiana,Saint Mary's (CA),2,25,0.0,0,1.0,1
2022,Indiana,Saint Mary's (CA),2,24,0.0,0,1.0,1
2022,Indiana,Saint Mary's (CA),2,12,0.0,0,1.0,1
2022,Indiana,Saint Mary's (CA),2,6,0.0,0,1.0,1
2022,Indiana,Saint Mary's (CA),2,4,0.0,0,1.0,1
2022,Indiana,Saint Mary's (CA),2,0,0.0,0,1.0,1
2022,Creighton,San Diego State,1,1200,0.446,1,0.554,0
2022,Creighton,San Diego State,1,1178,0.443,1,0.5569999999999999,0
2022,Creighton,San Diego State,1,1147,0.445,1,0.5549999999999999,0
2022,Creighton,San Diego State,1,1126,0.436,1,0.5640000000000001,0
2022,Creighton,San Diego State,1,1102,0.43,1,0.5700000000000001,0
2022,Creighton,San Diego State,1,1091,0.43,1,0.5700000000000001,0
2022,Creighton,San Diego State,1,1066,0.437,1,0.563,0
2022,Creighton,San Diego State,1,1055,0.442,1,0.558,0
2022,Creighton,San Diego State,1,1047,0.441,1,0.5589999999999999,0
2022,Creighton,San Diego State,1,1039,0.452,1,0.548,0
2022,Creighton,San Diego State,1,1022,0.453,1,0.5469999999999999,0
2022,Creighton,San Diego State,1,1014,0.44,1,0.56,0
2022,Creighton,San Diego State,1,1001,0.455,1,0.5449999999999999,0
2022,Creighton,San Diego State,1,992,0.463,1,0.5369999999999999,0
2022,Creighton,San Diego State,1,967,0.465,1,0.5349999999999999,0
2022,Creighton,San Diego State,1,958,0.457,1,0.5429999999999999,0
2022,Creighton,San Diego State,1,942,0.468,1,0.532,0
2022,Creighton,San Diego State,1,923,0.47,1,0.53,0
2022,Creighton,San Diego State,1,922,0.459,1,0.5409999999999999,0
2022,Creighton,San Diego State,1,914,0.459,1,0.5409999999999999,0
2022,Creighton,San Diego State,1,902,0.421,1,0.579,0
2022,Creighton,San Diego State,1,883,0.406,1,0.594,0
2022,Creighton,San Diego State,1,870,0.418,1,0.5820000000000001,0
2022,Creighton,San Diego State,1,862,0.403,1,0.597,0
2022,Creighton,San Diego State,1,853,0.377,1,0.623,0
2022,Creighton,San Diego State,1,833,0.399,1,0.601,0
2022,Creighton,San Diego State,1,795,0.411,1,0.589,0
2022,Creighton,San Diego State,1,786,0.393,1,0.607,0
2022,Creighton,San Diego State,1,773,0.36,1,0.64,0
2022,Creighton,San Diego State,1,756,0.338,1,0.6619999999999999,0
2022,Creighton,San Diego State,1,742,0.354,1,0.646,0
2022,Creighton,San Diego State,1,721,0.35,1,0.65,0
2022,Creighton,San Diego State,1,715,0.326,1,0.6739999999999999,0
2022,Creighton,San Diego State,1,696,0.348,1,0.652,0
2022,Creighton,San Diego State,1,675,0.325,1,0.675,0
2022,Creighton,San Diego State,1,672,0.293,1,0.7070000000000001,0
2022,Creighton,San Diego State,1,646,0.273,1,0.727,0
2022,Creighton,San Diego State,1,631,0.242,1,0.758,0
2022,Creighton,San Diego State,1,617,0.226,1,0.774,0
2022,Creighton,San Diego State,1,609,0.179,1,0.821,0
2022,Creighton,San Diego State,1,595,0.204,1,0.796,0
2022,Creighton,San Diego State,1,568,0.179,1,0.821,0
2022,Creighton,San Diego State,1,550,0.201,1,0.7989999999999999,0
2022,Creighton,San Diego State,1,522,0.215,1,0.785,0
2022,Creighton,San Diego State,1,506,0.219,1,0.781,0
2022,Creighton,San Diego State,1,493,0.238,1,0.762,0
2022,Creighton,San Diego State,1,476,0.218,1,0.782,0
2022,Creighton,San Diego State,1,453,0.155,1,0.845,0
2022,Creighton,San Diego State,1,431,0.176,1,0.8240000000000001,0
2022,Creighton,San Diego State,1,414,0.152,1,0.848,0
2022,Creighton,San Diego State,1,400,0.152,1,0.848,0
2022,Creighton,San Diego State,1,397,0.152,1,0.848,0
2022,Creighton,San Diego State,1,382,0.171,1,0.829,0
2022,Creighton,San Diego State,1,355,0.148,1,0.852,0
2022,Creighton,San Diego State,1,334,0.169,1,0.831,0
2022,Creighton,San Diego State,1,318,0.167,1,0.833,0
2022,Creighton,San Diego State,1,313,0.144,1,0.856,0
2022,Creighton,San Diego State,1,298,0.129,1,0.871,0
2022,Creighton,San Diego State,1,285,0.111,1,0.889,0
2022,Creighton,San Diego State,1,262,0.099,1,0.901,0
2022,Creighton,San Diego State,1,250,0.11,1,0.89,0
2022,Creighton,San Diego State,1,237,0.111,1,0.889,0
2022,Creighton,San Diego State,1,225,0.123,1,0.877,0
2022,Creighton,San Diego State,1,198,0.121,1,0.879,0
2022,Creighton,San Diego State,1,188,0.14,1,0.86,0
2022,Creighton,San Diego State,1,166,0.153,1,0.847,0
2022,Creighton,San Diego State,1,162,0.137,1,0.863,0
2022,Creighton,San Diego State,1,141,0.15,1,0.85,0
2022,Creighton,San Diego State,1,131,0.173,1,0.827,0
2022,Creighton,San Diego State,1,106,0.149,1,0.851,0
2022,Creighton,San Diego State,1,89,0.148,1,0.852,0
2022,Creighton,San Diego State,1,84,0.133,1,0.867,0
2022,Creighton,San Diego State,1,72,0.147,1,0.853,0
2022,Creighton,San Diego State,1,58,0.169,1,0.831,0
2022,Creighton,San Diego State,1,28,0.186,1,0.8140000000000001,0
2022,Creighton,San Diego State,1,24,0.186,1,0.8140000000000001,0
2022,Creighton,San Diego State,1,1,0.209,1,0.791,0
2022,Creighton,San Diego State,1,0,0.222,1,0.778,0
2022,Creighton,San Diego State,2,1200,0.209,1,0.791,0
2022,Creighton,San Diego State,2,1189,0.235,1,0.765,0
2022,Creighton,San Diego State,2,1177,0.233,1,0.767,0
2022,Creighton,San Diego State,2,1156,0.206,1,0.794,0
2022,Creighton,San Diego State,2,1150,0.232,1,0.768,0
2022,Creighton,San Diego State,2,1146,0.263,1,0.737,0
2022,Creighton,San Diego State,2,1138,0.292,1,0.708,0
2022,Creighton,San Diego State,2,1112,0.262,1,0.738,0
2022,Creighton,San Diego State,2,1100,0.226,1,0.774,0
2022,Creighton,San Diego State,2,1079,0.259,1,0.741,0
2022,Creighton,San Diego State,2,1074,0.224,1,0.776,0
2022,Creighton,San Diego State,2,1068,0.199,1,0.8009999999999999,0
2022,Creighton,San Diego State,2,1059,0.223,1,0.777,0
2022,Creighton,San Diego State,2,1053,0.255,1,0.745,0
2022,Creighton,San Diego State,2,1013,0.282,1,0.718,0
2022,Creighton,San Diego State,2,1002,0.249,1,0.751,0
2022,Creighton,San Diego State,2,981,0.247,1,0.753,0
2022,Creighton,San Diego State,2,978,0.278,1,0.722,0
2022,Creighton,San Diego State,2,969,0.278,1,0.722,0
2022,Creighton,San Diego State,2,953,0.245,1,0.755,0
2022,Creighton,San Diego State,2,927,0.21,1,0.79,0
2022,Creighton,San Diego State,2,909,0.182,1,0.8180000000000001,0
2022,Creighton,San Diego State,2,900,0.156,1,0.844,0
2022,Creighton,San Diego State,2,876,0.179,1,0.821,0
2022,Creighton,San Diego State,2,864,0.152,1,0.848,0
2022,Creighton,San Diego State,2,849,0.13,1,0.87,0
2022,Creighton,San Diego State,2,837,0.149,1,0.851,0
2022,Creighton,San Diego State,2,830,0.129,1,0.871,0
2022,Creighton,San Diego State,2,813,0.146,1,0.854,0
2022,Creighton,San Diego State,2,801,0.173,1,0.827,0
2022,Creighton,San Diego State,2,773,0.195,1,0.8049999999999999,0
2022,Creighton,San Diego State,2,768,0.23,1,0.77,0
2022,Creighton,San Diego State,2,731,0.226,1,0.774,0
2022,Creighton,San Diego State,2,722,0.16,1,0.84,0
2022,Creighton,San Diego State,2,706,0.188,1,0.812,0
2022,Creighton,San Diego State,2,689,0.22,1,0.78,0
2022,Creighton,San Diego State,2,679,0.185,1,0.815,0
2022,Creighton,San Diego State,2,669,0.154,1,0.846,0
2022,Creighton,San Diego State,2,636,0.124,1,0.876,0
2022,Creighton,San Diego State,2,620,0.146,1,0.854,0
2022,Creighton,San Diego State,2,598,0.172,1,0.8280000000000001,0
2022,Creighton,San Diego State,2,583,0.17,1,0.83,0
2022,Creighton,San Diego State,2,573,0.137,1,0.863,0
2022,Creighton,San Diego State,2,558,0.135,1,0.865,0
2022,Creighton,San Diego State,2,555,0.166,1,0.834,0
2022,Creighton,San Diego State,2,533,0.162,1,0.838,0
2022,Creighton,San Diego State,2,512,0.159,1,0.841,0
2022,Creighton,San Diego State,2,499,0.188,1,0.812,0
2022,Creighton,San Diego State,2,490,0.186,1,0.8140000000000001,0
2022,Creighton,San Diego State,2,476,0.152,1,0.848,0
2022,Creighton,San Diego State,2,458,0.179,1,0.821,0
2022,Creighton,San Diego State,2,435,0.144,1,0.856,0
2022,Creighton,San Diego State,2,417,0.168,1,0.832,0
2022,Creighton,San Diego State,2,409,0.216,1,0.784,0
2022,Creighton,San Diego State,2,381,0.158,1,0.842,0
2022,Creighton,San Diego State,2,356,0.152,1,0.848,0
2022,Creighton,San Diego State,2,351,0.122,1,0.878,0
2022,Creighton,San Diego State,2,339,0.149,1,0.851,0
2022,Creighton,San Diego State,2,323,0.144,1,0.856,0
2022,Creighton,San Diego State,2,309,0.109,1,0.891,0
2022,Creighton,San Diego State,2,287,0.076,1,0.924,0
2022,Creighton,San Diego State,2,275,0.132,1,0.868,0
2022,Creighton,San Diego State,2,249,0.091,1,0.909,0
2022,Creighton,San Diego State,2,231,0.043,1,0.957,0
2022,Creighton,San Diego State,2,211,0.038,1,0.962,0
2022,Creighton,San Diego State,2,199,0.025,1,0.975,0
2022,Creighton,San Diego State,2,164,0.027,1,0.973,0
2022,Creighton,San Diego State,2,149,0.036,1,0.964,0
2022,Creighton,San Diego State,2,147,0.054,1,0.946,0
2022,Creighton,San Diego State,2,146,0.035,1,0.965,0
2022,Creighton,San Diego State,2,126,0.046,1,0.954,0
2022,Creighton,San Diego State,2,116,0.042,1,0.958,0
2022,Creighton,San Diego State,2,115,0.099,1,0.901,0
2022,Creighton,San Diego State,2,102,0.092,1,0.908,0
2022,Creighton,San Diego State,2,79,0.128,1,0.872,0
2022,Creighton,San Diego State,2,67,0.175,1,0.825,0
2022,Creighton,San Diego State,2,61,0.271,1,0.729,0
2022,Creighton,San Diego State,2,46,0.258,1,0.742,0
2022,Creighton,San Diego State,2,32,0.247,1,0.753,0
2022,Creighton,San Diego State,2,11,0.374,1,0.626,0
2022,Creighton,San Diego State,2,9,0.373,1,0.627,0
2022,Creighton,San Diego State,2,7,0.605,1,0.395,0
2022,Creighton,San Diego State,2,0,0.483,1,0.517,0
2022,Creighton,San Diego State,3,300,0.51,1,0.49,0
2022,Creighton,San Diego State,3,285,0.437,1,0.563,0
2022,Creighton,San Diego State,3,268,0.355,1,0.645,0
2022,Creighton,San Diego State,3,250,0.435,1,0.565,0
2022,Creighton,San Diego State,3,230,0.346,1,0.654,0
2022,Creighton,San Diego State,3,200,0.433,1,0.567,0
2022,Creighton,San Diego State,3,187,0.335,1,0.665,0
2022,Creighton,San Diego State,3,168,0.249,1,0.751,0
2022,Creighton,San Diego State,3,152,0.327,1,0.673,0
2022,Creighton,San Diego State,3,127,0.227,1,0.773,0
2022,Creighton,San Diego State,3,125,0.229,1,0.771,0
2022,Creighton,San Diego State,3,106,0.307,1,0.6930000000000001,0
2022,Creighton,San Diego State,3,80,0.42,1,0.5800000000000001,0
2022,Creighton,San Diego State,3,68,0.694,1,0.30600000000000005,0
2022,Creighton,San Diego State,3,42,0.839,1,0.16100000000000003,0
2022,Creighton,San Diego State,3,12,0.781,1,0.21899999999999997,0
2022,Creighton,San Diego State,3,8,0.805,1,0.19499999999999995,0
2022,Creighton,San Diego State,3,7,0.814,1,0.18600000000000005,0
2022,Creighton,San Diego State,3,6,0.827,1,0.17300000000000004,0
2022,Creighton,San Diego State,3,5,0.932,1,0.06799999999999995,0
2022,Creighton,San Diego State,3,4,0.868,1,0.132,0
2022,Creighton,San Diego State,3,1,0.99,1,0.010000000000000009,0
2022,Creighton,San Diego State,3,0,1.0,1,0.0,0
2022,Arkansas,Vermont,1,1200,0.718,1,0.28200000000000003,0
2022,Arkansas,Vermont,1,1184,0.717,1,0.28300000000000003,0
2022,Arkansas,Vermont,1,1159,0.715,1,0.28500000000000003,0
2022,Arkansas,Vermont,1,1156,0.71,1,0.29000000000000004,0
2022,Arkansas,Vermont,1,1142,0.714,1,0.28600000000000003,0
2022,Arkansas,Vermont,1,1126,0.715,1,0.28500000000000003,0
2022,Arkansas,Vermont,1,1113,0.713,1,0.28700000000000003,0
2022,Arkansas,Vermont,1,1106,0.701,1,0.29900000000000004,0
2022,Arkansas,Vermont,1,1091,0.695,1,0.30500000000000005,0
2022,Arkansas,Vermont,1,1079,0.683,1,0.31699999999999995,0
2022,Arkansas,Vermont,1,1063,0.674,1,0.32599999999999996,0
2022,Arkansas,Vermont,1,1030,0.669,1,0.33099999999999996,0
2022,Arkansas,Vermont,1,1012,0.677,1,0.32299999999999995,0
2022,Arkansas,Vermont,1,982,0.676,1,0.32399999999999995,0
2022,Arkansas,Vermont,1,964,0.701,1,0.29900000000000004,0
2022,Arkansas,Vermont,1,938,0.667,1,0.33299999999999996,0
2022,Arkansas,Vermont,1,905,0.647,1,0.353,0
2022,Arkansas,Vermont,1,892,0.622,1,0.378,0
2022,Arkansas,Vermont,1,868,0.598,1,0.402,0
2022,Arkansas,Vermont,1,839,0.602,1,0.398,0
2022,Arkansas,Vermont,1,816,0.644,1,0.356,0
2022,Arkansas,Vermont,1,781,0.652,1,0.348,0
2022,Arkansas,Vermont,1,759,0.678,1,0.32199999999999995,0
2022,Arkansas,Vermont,1,742,0.646,1,0.354,0
2022,Arkansas,Vermont,1,725,0.619,1,0.381,0
2022,Arkansas,Vermont,1,697,0.582,1,0.41800000000000004,0
2022,Arkansas,Vermont,1,678,0.58,1,0.42000000000000004,0
2022,Arkansas,Vermont,1,664,0.556,1,0.44399999999999995,0
2022,Arkansas,Vermont,1,639,0.576,1,0.42400000000000004,0
2022,Arkansas,Vermont,1,628,0.554,1,0.44599999999999995,0
2022,Arkansas,Vermont,1,614,0.574,1,0.42600000000000005,0
2022,Arkansas,Vermont,1,610,0.643,1,0.357,0
2022,Arkansas,Vermont,1,597,0.662,1,0.33799999999999997,0
2022,Arkansas,Vermont,1,585,0.662,1,0.33799999999999997,0
2022,Arkansas,Vermont,1,576,0.696,1,0.30400000000000005,0
2022,Arkansas,Vermont,1,558,0.716,1,0.28400000000000003,0
2022,Arkansas,Vermont,1,552,0.716,1,0.28400000000000003,0
2022,Arkansas,Vermont,1,541,0.747,1,0.253,0
2022,Arkansas,Vermont,1,526,0.764,1,0.236,0
2022,Arkansas,Vermont,1,522,0.765,1,0.235,0
2022,Arkansas,Vermont,1,508,0.765,1,0.235,0
2022,Arkansas,Vermont,1,492,0.746,1,0.254,0
2022,Arkansas,Vermont,1,486,0.746,1,0.254,0
2022,Arkansas,Vermont,1,472,0.766,1,0.23399999999999999,0
2022,Arkansas,Vermont,1,455,0.792,1,0.20799999999999996,0
2022,Arkansas,Vermont,1,425,0.74,1,0.26,0
2022,Arkansas,Vermont,1,405,0.741,1,0.259,0
2022,Arkansas,Vermont,1,404,0.77,1,0.22999999999999998,0
2022,Arkansas,Vermont,1,380,0.767,1,0.23299999999999998,0
2022,Arkansas,Vermont,1,370,0.745,1,0.255,0
2022,Arkansas,Vermont,1,351,0.765,1,0.235,0
2022,Arkansas,Vermont,1,344,0.747,1,0.253,0
2022,Arkansas,Vermont,1,326,0.765,1,0.235,0
2022,Arkansas,Vermont,1,310,0.766,1,0.23399999999999999,0
2022,Arkansas,Vermont,1,295,0.771,1,0.22899999999999998,0
2022,Arkansas,Vermont,1,278,0.771,1,0.22899999999999998,0
2022,Arkansas,Vermont,1,276,0.741,1,0.259,0
2022,Arkansas,Vermont,1,250,0.717,1,0.28300000000000003,0
2022,Arkansas,Vermont,1,239,0.741,1,0.259,0
2022,Arkansas,Vermont,1,231,0.717,1,0.28300000000000003,0
2022,Arkansas,Vermont,1,208,0.717,1,0.28300000000000003,0
2022,Arkansas,Vermont,1,193,0.74,1,0.26,0
2022,Arkansas,Vermont,1,182,0.717,1,0.28300000000000003,0
2022,Arkansas,Vermont,1,160,0.741,1,0.259,0
2022,Arkansas,Vermont,1,152,0.772,1,0.22799999999999998,0
2022,Arkansas,Vermont,1,137,0.74,1,0.26,0
2022,Arkansas,Vermont,1,124,0.715,1,0.28500000000000003,0
2022,Arkansas,Vermont,1,108,0.679,1,0.32099999999999995,0
2022,Arkansas,Vermont,1,77,0.715,1,0.28500000000000003,0
2022,Arkansas,Vermont,1,60,0.715,1,0.28500000000000003,0
2022,Arkansas,Vermont,1,44,0.741,1,0.259,0
2022,Arkansas,Vermont,1,32,0.797,1,0.20299999999999996,0
2022,Arkansas,Vermont,1,21,0.797,1,0.20299999999999996,0
2022,Arkansas,Vermont,1,6,0.821,1,0.17900000000000005,0
2022,Arkansas,Vermont,1,3,0.843,1,0.15700000000000003,0
2022,Arkansas,Vermont,1,0,0.853,1,0.14700000000000002,0
2022,Arkansas,Vermont,2,1200,0.843,1,0.15700000000000003,0
2022,Arkansas,Vermont,2,1175,0.863,1,0.137,0
2022,Arkansas,Vermont,2,1164,0.881,1,0.119,0
2022,Arkansas,Vermont,2,1144,0.863,1,0.137,0
2022,Arkansas,Vermont,2,1127,0.846,1,0.15400000000000003,0
2022,Arkansas,Vermont,2,1114,0.847,1,0.15300000000000002,0
2022,Arkansas,Vermont,2,1105,0.864,1,0.136,0
2022,Arkansas,Vermont,2,1099,0.848,1,0.15200000000000002,0
2022,Arkansas,Vermont,2,1089,0.848,1,0.15200000000000002,0
2022,Arkansas,Vermont,2,1083,0.866,1,0.134,0
2022,Arkansas,Vermont,2,1059,0.849,1,0.15100000000000002,0
2022,Arkansas,Vermont,2,1047,0.8,1,0.19999999999999996,0
2022,Arkansas,Vermont,2,1026,0.801,1,0.19899999999999995,0
2022,Arkansas,Vermont,2,1015,0.776,1,0.22399999999999998,0
2022,Arkansas,Vermont,2,1005,0.743,1,0.257,0
2022,Arkansas,Vermont,2,993,0.711,1,0.28900000000000003,0
2022,Arkansas,Vermont,2,975,0.671,1,0.32899999999999996,0
2022,Arkansas,Vermont,2,956,0.67,1,0.32999999999999996,0
2022,Arkansas,Vermont,2,953,0.632,1,0.368,0
2022,Arkansas,Vermont,2,941,0.631,1,0.369,0
2022,Arkansas,Vermont,2,936,0.542,1,0.45799999999999996,0
2022,Arkansas,Vermont,2,919,0.541,1,0.45899999999999996,0
2022,Arkansas,Vermont,2,917,0.586,1,0.41400000000000003,0
